Human Rights: The Rights of Refugees;Introductory;15;0;TRUE;TRUE;https://www.edx.org/course/human-rights-the-rights-of-refugees
Derechos humanos: Los derechos de las personas refugiadas;Introductory;15;0;TRUE;TRUE;https://www.edx.org/course/derechos-humanos-los-derechos-de-las-personas-refu
Droits humains: Les droits des réfugiés;Introductory;15;0;TRUE;TRUE;https://www.edx.org/course/droits-humains-les-droits-des-refugies
Human Rights Defenders;Introductory;20;0;TRUE;TRUE;https://www.edx.org/course/human-rights-defenders-2
المدافعون عن حقوق الإنسان;Introductory;20;0;TRUE;TRUE;https://www.edx.org/course/-9
Defensores y defensoras de los derechos humanos;Introductory;20;0;TRUE;TRUE;https://www.edx.org/course/defensores-y-defensoras-de-los-derechos-humanos
Défenseures et défenseurs des droits humains;Introductory;20;0;TRUE;TRUE;https://www.edx.org/course/defenseures-et-defenseurs-des-droits-humains
Make Your School Human Rights Friendly;Introductory;6;0;TRUE;TRUE;https://www.edx.org/course/make-your-school-human-rights-friendly
Digital Security and Human Rights;Introductory;6;0;TRUE;TRUE;https://www.edx.org/course/digital-security-and-human-rights
The Right to Protest;Introductory;6;0;TRUE;TRUE;https://www.edx.org/course/the-right-to-protest
Introducción a la Inteligencia Artificial;Introductory;20;0;TRUE;TRUE;https://www.edx.org/course/introduccion-a-la-inteligencia-artificial
Minería de Datos: Segmentación de Mercados;Introductory;25;0;TRUE;TRUE;https://www.edx.org/course/mineria-de-datos-segmentacion-de-mercados
Minería de Datos: Análisis de la Canasta de Compra;Introductory;25;0;TRUE;TRUE;https://www.edx.org/course/mineria-de-datos-analisis-de-la-canasta-de-compra
Fundamentos de Álgebra Lineal;Introductory;30;0;TRUE;TRUE;https://www.edx.org/course/fundamentos-de-algebra-lineal
Balance, Familia-Trabajo;Intermediate;20;0;TRUE;TRUE;https://www.edx.org/course/balance-trabajo-y-familia
Resiliencia Familiar;Intermediate;20;0;TRUE;TRUE;https://www.edx.org/course/resilencia-familiar
Inteligencia Emocional Familiar;Intermediate;24;0;TRUE;TRUE;https://www.edx.org/course/inteligencia-emocional-familiar
Liderazgo estratégico internacional;Introductory;20;0;TRUE;TRUE;https://www.edx.org/course/liderazgo-estrategico-internacional-2
Comunicación y Redacción Digital;Introductory;16;0;TRUE;TRUE;https://www.edx.org/course/comunicacion-y-redaccion-digital
El Trabajo del Siglo XXI: Emprendimiento e Innovación;Introductory;30;0;TRUE;TRUE;https://www.edx.org/course/el-trabajado-del-siglo-xxi-emprendimiento-e-innovacion
E-Leadership;Introductory;20;0;TRUE;TRUE;https://www.edx.org/course/e-leadership
Inglés básico: conversacional y networking;Introductory;32;0;TRUE;TRUE;https://www.edx.org/course/fundamentos-de-ingles-basico-conversacional-y-networking
Inglés empresarial: ventas, gestión y liderazgo;Introductory;32;0;TRUE;TRUE;https://www.edx.org/course/ingles-empresarial-para-venta-gestion-y-liderazgo-de-equipos
Introducción al quirófano;Intermediate;24;0;TRUE;TRUE;https://www.edx.org/course/introduccion-al-quirofano
Introducción al crowdfunding;Introductory;16;0;TRUE;TRUE;https://www.edx.org/course/introduccion-al-crowdfunding
Introducción a la inteligencia emocional;Introductory;20;0;TRUE;TRUE;https://www.edx.org/course/introduccion-a-la-inteligencia-emocional-2
Introducción a la robótica e industria 4.0;Introductory;15;0;TRUE;TRUE;https://www.edx.org/course/introduccion-a-la-robotica-y-sistemas-para-la-indu
Inteligencia emocional para el liderazgo efectivo y colaboración;Introductory;20;0;TRUE;TRUE;https://www.edx.org/course/inteligencia-emocional-para-el-liderazgo-efectiv-2
Gestión del estrés y Mindfulness;Introductory;20;0;TRUE;TRUE;https://www.edx.org/course/gestion-del-estres-y-mindfulness-2
Introducción a R;Introductory;32;0;TRUE;TRUE;https://www.edx.org/course/introduccion-a-r
Análisis de datos empresariales con R;Introductory;32;0;TRUE;TRUE;https://www.edx.org/course/analisis-de-datos-empresariales-con-r
DevOps: Foundations and tools;Intermediate;32;0;TRUE;TRUE;https://www.edx.org/course/devops-foundations-and-tools
